YEAR,BY YEAR NO,BY ROUND NO,Team1_NO,Team1,Seed1,ROUND,CURRENT ROUND,Score1,Team2_NO,Team2,Seed2,ROUND.1,CURRENT ROUND.1,Score2,Team1_Win,Rank,Team,Conference,W-L,AdjEM,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS AdjEM,SOS AdjEM Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS AdjEM,NCSOS AdjEM Rank,Year,Rank_Team2,Team_Team2,Conference_Team2,W-L_Team2,AdjEM_Team2,AdjustO_Team2,AdjustO Rank_Team2,AdjustD_Team2,AdjustD Rank_Team2,AdjustT_Team2,AdjustT Rank_Team2,Luck_Team2,Luck Rank_Team2,SOS AdjEM_Team2,SOS AdjEM Rank_Team2,SOS OppO_Team2,SOS OppO Rank_Team2,SOS OppD_Team2,SOS OppD Rank_Team2,NCSOS AdjEM_Team2,NCSOS AdjEM Rank_Team2,Year_Team2,Bart_Team,Bart_Rank,Bart_AdjOE,Bart_AdjDE,Bart_Barthag,Bart_AdjT,Bart_SOS,Bart_NCSOS,Bart_EliteSOS,Bart_WAB,Bart_QualO,Bart_QualD,Bart_QualBarthag,Bart_Year,Bart_Team_Team2,Bart_Rank_Team2,Bart_AdjOE_Team2,Bart_AdjDE_Team2,Bart_Barthag_Team2,Bart_AdjT_Team2,Bart_SOS_Team2,Bart_NCSOS_Team2,Bart_EliteSOS_Team2,Bart_WAB_Team2,Bart_QualO_Team2,Bart_QualD_Team2,Bart_QualBarthag_Team2,Bart_Year_Team2
2015,966,1400,493,Oklahoma,3,16,64,69.0,535,Albany,14,64,64,60.0,1,12.0,Oklahoma,B12,22-10,20.4,109.3,51.0,88.9,5.0,67.7,44.0,-0.046,288.0,9.6,3.0,107.9,3.0,98.3,14.0,,115.0,2015.0,57.0,Albany,AE,24-8,2.5,104.0,122.0,101.5,151.0,61.3,322.0,0.06,48.0,-5.4,63.0,98.6,332.0,104.0,252.0,,148.0,2015.0,Oklahoma,10.0,111.2163788659588,86.95942300132253,0.9442447927134864,68.24084354558651,0.7396364326472914,0.5558191669825344,0.6328543007554652,4.569868548055328,116.83092116258427,89.97876118335691,0.9527217410468034,2015.0,Albany,139.0,104.48513239642736,102.03972053587256,0.5676698041049077,61.65013269761564,0.3600361062714433,0.4814718414791045,0.88571657723985,-3.2529075613827785,100.04887835506884,85.33916084068912,0.8616177762792643,2015.0
2015,964,1398,504,Michigan St.,7,4,64,70.0,519,Georgia,10,64,64,63.0,1,17.0,Michigan St.,B10,23-11,17.7,113.9,15.0,96.2,57.0,63.7,235.0,-0.053,300.0,7.0,17.0,107.0,9.0,100.0,65.0,,178.0,2015.0,35.0,Georgia,SEC,21-11,13.5,107.2,72.0,93.7,24.0,64.1,207.0,0.01,159.0,7.9,11.0,106.4,18.0,98.5,19.0,,141.0,2015.0,Michigan St.,14.0,115.88537052943276,92.68522244223662,0.9288405139119672,64.28961063943778,0.7041029879346393,0.5203611564878231,0.6299159970836746,3.1506183586703753,123.39412615069232,99.1486744515458,0.9252403182630434,2015.0,Georgia,40.0,108.02899872549028,92.9146130022934,0.8498296767410721,64.8866949382519,0.696725071964976,0.566091970216144,0.6926410849668468,1.6835280184100438,115.93047476786296,97.92827959236068,0.8744274654018582,2015.0
2015,962,1396,474,Virginia,2,32,64,79.0,531,Belmont,15,64,64,67.0,1,5.0,Virginia,ACC,29-3,26.7,112.2,25.0,85.5,1.0,58.2,349.0,0.032,98.0,6.5,22.0,105.6,44.0,99.1,32.0,,159.0,2015.0,59.0,Belmont,OVC,22-10,1.6,107.9,63.0,106.3,252.0,67.1,68.0,0.071,34.0,-3.2,56.0,100.5,275.0,103.7,232.0,,195.0,2015.0,Virginia,4.0,112.3423808401601,83.08696759212212,0.9697964917611328,58.407981057891526,0.6985132753609591,0.5423151611752919,0.6863155597741525,10.07831000062047,118.7694246781137,89.1228532948224,0.9645122326076452,2015.0,Belmont,161.0,107.65725773531314,107.3861760846916,0.5072478899084715,67.66543406492593,0.3992504748708522,0.4470058085854303,0.8653398499522907,-4.6561667410864525,98.71952585165477,101.95916903337186,0.4082193881487962,2015.0
2015,960,1394,522,Duke,1,1,64,85.0,488,Robert Morris,16,64,64,56.0,1,6.0,Duke,ACC,29-4,25.7,121.9,3.0,96.2,58.0,66.3,103.0,0.067,42.0,7.7,13.0,107.0,8.0,99.3,37.0,,116.0,2015.0,61.0,Robert Morris,NEC,20-14,-0.8,101.6,187.0,102.4,168.0,65.7,127.0,0.048,69.0,-3.9,59.0,100.8,255.0,104.7,283.0,,87.0,2015.0,Duke,5.0,125.3370759591624,93.01636537551576,0.9686187212597736,66.88023138489442,0.7145967326327144,0.5521879993889576,0.6194955709868654,10.756451724155683,133.67353322616893,95.7269918101609,0.9789556111348806,2015.0,Robert Morris,194.0,100.38860710913322,103.08099615373646,0.4244913270198642,66.22853643164514,0.3784946231230875,0.5607037944980475,0.8625655085788023,-8.496712681012086,97.377300601357,102.6904182282514,0.3518435778120347,2015.0
2015,958,1392,487,San Diego St.,8,32,64,76.0,485,St. John's,9,64,64,64.0,1,33.0,San Diego St.,MWC,26-8,13.7,102.2,169.0,88.5,4.0,60.7,335.0,0.014,143.0,2.2,42.0,103.3,104.0,101.1,104.0,,71.0,2015.0,43.0,St. John's,BE,21-11,12.2,108.0,61.0,95.8,51.0,67.1,63.0,0.058,53.0,6.6,20.0,106.4,20.0,99.8,52.0,,232.0,2015.0,San Diego St.,28.0,103.01619931841311,87.03754666266141,0.8741637796105001,61.35933905603713,0.5874267269355239,0.6093580634855226,0.7670900179535913,1.377313712595842,135.57052987876082,118.27489080979728,0.8277160262086176,2015.0,St. John's,34.0,110.74113083711552,94.17467922719425,0.8657050450697414,67.00157288891907,0.7110663661822686,0.5435158721942807,0.6604157751066084,2.4391393238839423,122.17685881285696,103.24425161022717,0.8739428014320753,2015.0
2015,956,1390,478,Utah,5,16,64,57.0,484,Stephen F. Austin,12,64,64,50.0,1,8.0,Utah,P12,24-8,22.6,113.1,21.0,90.5,8.0,61.2,324.0,-0.056,307.0,6.0,26.0,105.6,43.0,99.6,48.0,,150.0,2015.0,31.0,Stephen F. Austin,Slnd,29-4,14.0,112.9,22.0,98.9,98.0,66.8,76.0,0.03,107.0,-3.6,57.0,101.3,216.0,104.9,295.0,,105.0,2015.0,Utah,7.0,115.60830768711772,88.79316950678353,0.9541229724537088,61.73063369219544,0.6594211437296208,0.541294191233985,0.6917349960203004,3.7636263286338862,112.66481351431057,97.30948948150429,0.8435638201390617,2015.0,Stephen F. Austin,62.0,112.0790689264274,99.643551920388,0.794531592357428,66.64238311420127,0.3855502873633861,0.5407602786032654,0.8544041499559635,1.2947899767729556,123.57104048030936,113.88855785357876,0.7187666107649138,2015.0
2015,954,1388,520,Georgetown,4,32,64,84.0,521,Eastern Washington,13,64,64,74.0,1,21.0,Georgetown,BE,21-10,16.6,110.3,40.0,93.7,25.0,64.4,188.0,-0.002,188.0,8.6,9.0,107.6,4.0,99.0,27.0,,57.0,2015.0,56.0,Eastern Washington,BSky,26-8,2.7,110.2,45.0,107.5,277.0,68.8,24.0,0.074,32.0,-3.2,54.0,102.6,138.0,105.8,331.0,,55.0,2015.0,Georgetown,23.0,111.40701486362336,92.39074743298528,0.8958909477376737,64.81687832231482,0.7341878356089098,0.5931019517886451,0.6506942530500337,3.84883937602028,127.45429660668869,109.06621625648056,0.8571393152079445,2015.0,Eastern Washington,142.0,109.796327622724,107.84749297215596,0.5513070189337763,68.73357374942412,0.3994338909202589,0.5685555637524451,0.8701259533740713,-2.5214155042646813,115.95868226600416,105.63795598892,0.7449744757346208,2015.0
2015,952,1386,486,SMU,6,64,64,59.0,479,UCLA,11,16,64,60.0,0,19.0,SMU,Amer,27-6,16.8,112.0,26.0,95.2,43.0,63.8,228.0,0.014,146.0,2.3,41.0,103.1,112.0,100.8,96.0,,107.0,2015.0,39.0,UCLA,P12,20-13,12.8,110.2,43.0,97.4,74.0,66.1,113.0,0.026,119.0,7.0,16.0,105.2,53.0,98.2,12.0,,82.0,2015.0,SMU,32.0,111.97679432951368,95.02026000991832,0.8685635771911551,63.85135350804497,0.5827259422585467,0.5607303135709244,0.7866446672698514,3.2051932147056403,107.81651901029588,95.43575899540318,0.8026186031123855,2015.0,UCLA,44.0,111.59214379943236,96.5850423826321,0.8403598232506279,67.02999186401127,0.67013831025614,0.5764854110233553,0.680625752834022,0.0801019246286457,108.8227606128174,100.57174853882326,0.71233770301622,2015.0
2015,950,1384,512,Iowa St.,3,64,64,59.0,481,UAB,14,32,64,60.0,0,10.0,Iowa St.,B12,25-8,21.2,118.9,6.0,97.7,82.0,69.6,17.0,0.023,128.0,8.9,7.0,106.4,17.0,97.5,5.0,,216.0,2015.0,55.0,UAB,CUSA,19-15,3.1,103.5,140.0,100.4,126.0,64.9,164.0,0.011,156.0,-0.3,48.0,101.4,210.0,101.7,123.0,,59.0,2015.0,Iowa St.,19.0,118.49662275803718,95.75605272584116,0.920592680671516,69.95926979863647,0.7354607359319191,0.5176739193028242,0.6339139435537141,7.156325533768224,129.94353388694168,102.53892685083424,0.9384200457137176,2015.0,UAB,138.0,102.76364502218048,100.3516480569832,0.5678631566660783,65.5575346795166,0.5015613938909238,0.5958506175041335,0.817937422135696,-7.403869535489083,114.98362390596864,120.8875785102901,0.3598950075244438,2015.0
2015,948,1382,513,Iowa,7,32,64,83.0,524,Davidson,10,64,64,52.0,1,23.0,Iowa,B10,21-11,15.9,111.0,35.0,95.1,40.0,64.3,199.0,-0.003,191.0,5.9,27.0,105.4,49.0,99.5,42.0,,208.0,2015.0,28.0,Davidson,A10,24-7,15.5,118.6,8.0,103.1,180.0,67.0,71.0,0.037,87.0,2.6,37.0,103.0,116.0,100.4,79.0,,236.0,2015.0,Iowa,18.0,114.50735250601583,92.33003294622696,0.9224134860695152,64.75324210553262,0.685941888345692,0.5201522437892676,0.6597865133098931,2.17260809313722,130.55105047114293,106.43701187024055,0.9128090479888026,2015.0,Davidson,37.0,119.29449996314446,102.12545183416644,0.8565618200070725,67.49041488492979,0.570996760548764,0.4487841684473019,0.7750652999133208,1.7566635724966972,123.2953046567543,114.20051096579095,0.7070719491171306,2015.0
2015,946,1380,517,Gonzaga,2,8,64,86.0,499,North Dakota St.,15,64,64,76.0,1,7.0,Gonzaga,WCC,32-2,24.6,118.8,7.0,94.2,27.0,65.0,158.0,0.013,151.0,2.3,40.0,104.1,85.0,101.8,128.0,,46.0,2015.0,60.0,North Dakota St.,Sum,23-9,1.4,101.1,193.0,99.7,109.0,61.1,327.0,0.117,7.0,-3.7,58.0,101.0,241.0,104.7,282.0,,283.0,2015.0,Gonzaga,8.0,120.1251927968516,92.51329817995986,0.9527362211695884,65.29657306314311,0.625390567386208,0.600219099753241,0.7487421006331954,7.878682278867186,132.9680634103032,100.375247164377,0.962083811457714,2015.0,North Dakota St.,171.0,100.27452324634405,100.8475186648688,0.4836241013792743,61.42398372243205,0.3947170902161596,0.4263835263511518,0.8641928929943362,-3.891409850849849,83.50770366565595,102.44819066963818,0.0870013505966904,2015.0
2015,944,706,510,Kentucky,1,4,32,64.0,526,Cincinnati,8,32,32,51.0,1,1.0,Kentucky,SEC,34-0,34.3,120.0,5.0,85.7,2.0,63.4,253.0,0.055,54.0,6.5,21.0,105.5,46.0,99.0,28.0,,99.0,2015.0,38.0,Cincinnati,Amer,22-10,13.0,106.4,82.0,93.4,20.0,60.0,341.0,-0.027,247.0,2.1,43.0,102.2,165.0,100.1,68.0,,114.0,2015.0,Kentucky,1.0,120.13152312915878,84.28975708046319,0.9832877265131612,63.60557761892022,0.6994050458060631,0.6171845636739418,0.6918392748886553,13.182200267706536,138.14886879115517,94.64376192001762,0.9872505633643688,2015.0,Cincinnati,46.0,106.88663740122146,92.94892654540402,0.8329616818917176,60.31043416306056,0.5812265675583483,0.5798852338464374,0.7807770669830341,-1.2344985627811529,128.5018972253614,108.05143629854236,0.880098933410696,2015.0
2015,942,704,473,West Virginia,5,16,32,69.0,505,Maryland,4,32,32,59.0,1,26.0,West Virginia,B12,23-9,15.8,111.3,33.0,95.5,46.0,68.7,26.0,0.05,63.0,7.8,12.0,106.2,23.0,98.4,16.0,,257.0,2015.0,32.0,Maryland,B10,27-6,13.7,108.4,57.0,94.7,37.0,64.5,186.0,0.131,2.0,5.4,31.0,105.7,41.0,100.3,77.0,,238.0,2015.0,West Virginia,25.0,111.63690122641512,93.02263791872132,0.8906795125277303,69.19460565455854,0.7071198643714363,0.4895430954148836,0.6520186100020791,4.221495687667089,120.1032105386716,101.50066404083564,0.8738338298079592,2015.0,Maryland,33.0,110.1685406166487,93.60986845450648,0.8668129941184549,64.80324627065747,0.6750946849645587,0.4936380979215946,0.6844859062782562,7.018990360617183,117.202382027164,96.30257522936655,0.905396810745992,2015.0
2015,940,702,528,Butler,6,32,32,64.0,495,Notre Dame,3,8,32,67.0,0,24.0,Butler,BE,22-10,15.8,107.5,67.0,91.7,11.0,63.8,229.0,-0.014,217.0,6.8,19.0,106.9,10.0,100.1,66.0,,184.0,2015.0,9.0,Notre Dame,ACC,29-5,22.3,122.1,2.0,99.8,111.0,64.2,204.0,0.064,44.0,3.6,36.0,104.3,77.0,100.7,92.0,,347.0,2015.0,Butler,22.0,109.5764952147897,89.82064362138252,0.9077354236240148,64.20823035958182,0.7018433728261637,0.5373592764047509,0.657830065418531,3.6080404006354487,118.0926159692182,99.479095294225,0.8778793030624308,2015.0,Notre Dame,13.0,124.2778233053468,99.08546294382582,0.9311937990273842,64.2448907675972,0.6460805121391591,0.3599592122566187,0.6610571731753684,8.673657779340013,140.4410704425696,109.8043898427169,0.944275909583118,2015.0
2015,938,700,472,Wichita St.,7,16,32,78.0,511,Kansas,2,32,32,65.0,1,14.0,Wichita St.,MVC,28-4,20.3,113.2,20.0,92.9,15.0,62.1,301.0,0.018,135.0,1.7,44.0,102.0,179.0,100.3,76.0,,61.0,2015.0,15.0,Kansas,B12,26-8,20.3,110.8,37.0,90.5,7.0,67.4,56.0,0.079,24.0,12.0,1.0,108.5,1.0,96.5,1.0,,11.0,2015.0,Wichita St.,15.0,113.78599382065306,91.20717515552096,0.9271449104978507,62.35399674040524,0.5633948965301887,0.6284840981704557,0.7812941376813963,4.311216666080396,122.61822519340272,97.05577739615678,0.9363495848734664,2015.0,Kansas,12.0,113.78347764526708,89.80061426427758,0.9383189598162824,67.39200809343778,0.8037215183479088,0.7238701977348161,0.5929274308968339,9.0876514759988,116.57778606435744,94.20802208693624,0.9205697973749734,2015.0
2015,936,698,471,Wisconsin,1,2,32,72.0,491,Oregon,8,32,32,65.0,1,2.0,Wisconsin,B10,31-3,30.2,124.6,1.0,94.4,31.0,58.8,347.0,0.009,166.0,7.4,14.0,105.9,32.0,98.5,17.0,,37.0,2015.0,40.0,Oregon,P12,25-9,12.7,113.3,17.0,100.6,129.0,66.5,89.0,0.127,4.0,5.6,28.0,105.5,47.0,99.9,59.0,,265.0,2015.0,Wisconsin,2.0,127.35096678158176,92.02815942768687,0.9767016819381388,59.38990413156118,0.7395609759452528,0.6396454731959966,0.6362921435072384,11.472871208734263,141.76012891288235,103.01592166492355,0.9751905357001812,2015.0,Oregon,47.0,114.18463361535144,99.44524215176446,0.8305330838724956,67.00162527282652,0.665274287783779,0.5257038909656829,0.7008206645123389,3.076765190454057,123.97263563461324,110.45111655499814,0.7905278268532095,2015.0
2015,934,696,533,Arkansas,5,32,32,78.0,501,North Carolina,4,16,32,87.0,0,27.0,Arkansas,SEC,26-8,15.7,113.2,19.0,97.5,78.0,70.0,10.0,0.047,70.0,5.6,29.0,105.3,51.0,99.7,49.0,,242.0,2015.0,16.0,North Carolina,ACC,24-11,20.0,115.2,12.0,95.2,42.0,70.0,9.0,-0.034,269.0,10.5,2.0,108.1,2.0,97.6,6.0,,15.0,2015.0,Arkansas,31.0,113.36684745493642,96.06692638983776,0.8703678196669808,70.33395556349338,0.643318671887624,0.48538743121544,0.7240209615149659,3.9527786886635967,116.7633788056202,97.5400466432024,0.887822981693455,2015.0,North Carolina,9.0,118.68589024194588,92.00341554751115,0.94923885803687,70.26486272462795,0.7792776549014224,0.682950954101215,0.5970001229292178,6.64950372830532,133.3640188738092,104.370323553657,0.9436979632571274,2015.0
2015,932,694,468,Xavier,6,16,32,75.0,518,Georgia St.,14,32,32,67.0,1,25.0,Xavier,BE,21-13,15.8,111.9,27.0,96.1,55.0,65.7,129.0,-0.063,317.0,8.6,8.0,106.7,13.0,98.1,11.0,,111.0,2015.0,48.0,Georgia St.,SB,24-9,9.5,108.6,56.0,99.1,101.0,63.3,259.0,-0.008,202.0,-1.7,50.0,100.1,293.0,101.8,130.0,,65.0,2015.0,Xavier,24.0,114.29362218010756,95.12985387299716,0.8919264042234818,66.1971297634322,0.735191326772072,0.5855926160874474,0.6644578894237311,1.4655722517484524,117.22516003868284,93.56386273290052,0.930390380080157,2015.0,Georgia St.,72.0,108.43940571780595,97.88548655165,0.7645020349773262,63.732541077126434,0.4357662253856543,0.5625087257239393,0.8441569661414623,-2.8922584955948265,102.26611272515242,96.91474090934308,0.6497834364612285,2015.0
2015,930,692,494,Ohio St.,10,32,32,58.0,534,Arizona,2,8,32,73.0,0,20.0,Ohio St.,B10,23-10,16.6,111.5,30.0,94.9,39.0,66.4,97.0,-0.051,298.0,4.2,35.0,105.0,61.0,100.8,98.0,,330.0,2015.0,3.0,Arizona,P12,31-3,29.6,116.0,10.0,86.4,3.0,66.7,80.0,-0.028,251.0,5.4,32.0,105.1,57.0,99.7,51.0,,177.0,2015.0,Ohio St.,20.0,114.1922172161442,92.67837005676829,0.9168732253733942,66.70910597110674,0.6546270617308532,0.3971308144967868,0.6865486334426176,2.5706287913447876,110.27636388137051,98.77454851480934,0.7801809131971179,2015.0,Arizona,3.0,116.33399871813953,85.52771958687059,0.9717412240657434,67.09176145143883,0.674192323853014,0.5599199611839878,0.7202526803461805,9.070889286461782,128.43075200450298,94.26572157978076,0.9722568434344322,2015.0
2015,928,690,475,Villanova,1,32,32,68.0,500,North Carolina St.,8,16,32,71.0,0,4.0,Villanova,BE,32-2,28.5,120.8,4.0,92.3,12.0,64.5,185.0,0.044,73.0,6.5,23.0,105.1,58.0,98.6,21.0,,163.0,2015.0,37.0,North Carolina St.,ACC,20-13,13.1,111.4,32.0,98.3,90.0,64.4,190.0,-0.02,227.0,7.0,15.0,106.3,21.0,99.3,35.0,,199.0,2015.0,Villanova,6.0,121.92084327262546,91.03268925268026,0.9664231018151512,64.88727430948393,0.7089591117445717,0.5490947148976938,0.7108427084766051,11.457815746477076,129.12839962766435,94.34797329339057,0.9736324771440866,2015.0,North Carolina St.,36.0,113.49458517953629,96.9548944153555,0.8595257437035323,65.04599776680793,0.7184700288104617,0.5500945577796935,0.6449243606108154,1.2294281948920434,119.4453143292682,98.64578126511626,0.9002689562951179,2015.0
2015,926,688,496,Northern Iowa,5,32,32,53.0,508,Louisville,4,8,32,66.0,0,11.0,Northern Iowa,MVC,30-3,20.8,114.0,14.0,93.2,17.0,58.5,348.0,0.01,158.0,0.6,46.0,102.1,171.0,101.5,120.0,,153.0,2015.0,22.0,Louisville,ACC,24-8,16.3,105.7,98.0,89.4,6.0,65.5,138.0,0.027,115.0,6.9,18.0,106.2,29.0,99.3,38.0,,234.0,2015.0,Northern Iowa,17.0,114.5473355335618,92.239088588606,0.9235047830037616,58.68444987422513,0.5331799940742497,0.5490367700661457,0.8117189941575678,5.432055211337496,125.27916415648193,101.93099480862638,0.914655986858128,2015.0,Louisville,16.0,108.41290959939283,86.91287176725999,0.9270323222120816,66.21531646242288,0.6996179521071523,0.499984924676159,0.6497000937651761,5.872482185914548,123.51514545845826,97.3340316229385,0.9393160983689828,2015.0
2015,924,686,523,Dayton,11,32,32,66.0,493,Oklahoma,3,16,32,72.0,0,42.0,Dayton,A10,26-8,12.3,106.9,76.0,94.6,35.0,63.7,239.0,0.032,100.0,2.5,39.0,103.0,115.0,100.5,84.0,,165.0,2015.0,12.0,Oklahoma,B12,22-10,20.4,109.3,51.0,88.9,5.0,67.7,44.0,-0.046,288.0,9.6,3.0,107.9,3.0,98.3,14.0,,115.0,2015.0,Dayton,60.0,106.98695436386792,95.00168631204664,0.7967883479282847,64.21357057736284,0.5834008183131605,0.5603330933895645,0.7888683766271505,0.8727255962193904,99.8265750331174,94.72264520694944,0.6464647178977365,2015.0,Oklahoma,10.0,111.2163788659588,86.95942300132253,0.9442447927134864,68.24084354558651,0.7396364326472914,0.5558191669825344,0.6328543007554652,4.569868548055328,116.83092116258427,89.97876118335691,0.9527217410468034,2015.0
2015,922,684,504,Michigan St.,7,4,32,60.0,474,Virginia,2,32,32,54.0,1,17.0,Michigan St.,B10,23-11,17.7,113.9,15.0,96.2,57.0,63.7,235.0,-0.053,300.0,7.0,17.0,107.0,9.0,100.0,65.0,,178.0,2015.0,5.0,Virginia,ACC,29-3,26.7,112.2,25.0,85.5,1.0,58.2,349.0,0.032,98.0,6.5,22.0,105.6,44.0,99.1,32.0,,159.0,2015.0,Michigan St.,14.0,115.88537052943276,92.68522244223662,0.9288405139119672,64.28961063943778,0.7041029879346393,0.5203611564878231,0.6299159970836746,3.1506183586703753,123.39412615069232,99.1486744515458,0.9252403182630434,2015.0,Virginia,4.0,112.3423808401601,83.08696759212212,0.9697964917611328,58.407981057891526,0.6985132753609591,0.5423151611752919,0.6863155597741525,10.07831000062047,118.7694246781137,89.1228532948224,0.9645122326076452,2015.0
2015,920,682,522,Duke,1,1,32,68.0,487,San Diego St.,8,32,32,49.0,1,6.0,Duke,ACC,29-4,25.7,121.9,3.0,96.2,58.0,66.3,103.0,0.067,42.0,7.7,13.0,107.0,8.0,99.3,37.0,,116.0,2015.0,33.0,San Diego St.,MWC,26-8,13.7,102.2,169.0,88.5,4.0,60.7,335.0,0.014,143.0,2.2,42.0,103.3,104.0,101.1,104.0,,71.0,2015.0,Duke,5.0,125.3370759591624,93.01636537551576,0.9686187212597736,66.88023138489442,0.7145967326327144,0.5521879993889576,0.6194955709868654,10.756451724155683,133.67353322616893,95.7269918101609,0.9789556111348806,2015.0,San Diego St.,28.0,103.01619931841311,87.03754666266141,0.8741637796105001,61.35933905603713,0.5874267269355239,0.6093580634855226,0.7670900179535913,1.377313712595842,135.57052987876082,118.27489080979728,0.8277160262086176,2015.0
2015,918,680,478,Utah,5,16,32,75.0,520,Georgetown,4,32,32,64.0,1,8.0,Utah,P12,24-8,22.6,113.1,21.0,90.5,8.0,61.2,324.0,-0.056,307.0,6.0,26.0,105.6,43.0,99.6,48.0,,150.0,2015.0,21.0,Georgetown,BE,21-10,16.6,110.3,40.0,93.7,25.0,64.4,188.0,-0.002,188.0,8.6,9.0,107.6,4.0,99.0,27.0,,57.0,2015.0,Utah,7.0,115.60830768711772,88.79316950678353,0.9541229724537088,61.73063369219544,0.6594211437296208,0.541294191233985,0.6917349960203004,3.7636263286338862,112.66481351431057,97.30948948150429,0.8435638201390617,2015.0,Georgetown,23.0,111.40701486362336,92.39074743298528,0.8958909477376737,64.81687832231482,0.7341878356089098,0.5931019517886451,0.6506942530500337,3.84883937602028,127.45429660668869,109.06621625648056,0.8571393152079445,2015.0
2015,916,678,479,UCLA,11,16,32,92.0,481,UAB,14,32,32,75.0,1,39.0,UCLA,P12,20-13,12.8,110.2,43.0,97.4,74.0,66.1,113.0,0.026,119.0,7.0,16.0,105.2,53.0,98.2,12.0,,82.0,2015.0,55.0,UAB,CUSA,19-15,3.1,103.5,140.0,100.4,126.0,64.9,164.0,0.011,156.0,-0.3,48.0,101.4,210.0,101.7,123.0,,59.0,2015.0,UCLA,44.0,111.59214379943236,96.5850423826321,0.8403598232506279,67.02999186401127,0.67013831025614,0.5764854110233553,0.680625752834022,0.0801019246286457,108.8227606128174,100.57174853882326,0.71233770301622,2015.0,UAB,138.0,102.76364502218048,100.3516480569832,0.5678631566660783,65.5575346795166,0.5015613938909238,0.5958506175041335,0.817937422135696,-7.403869535489083,114.98362390596864,120.8875785102901,0.3598950075244438,2015.0
2015,914,676,513,Iowa,7,32,32,68.0,517,Gonzaga,2,8,32,87.0,0,23.0,Iowa,B10,21-11,15.9,111.0,35.0,95.1,40.0,64.3,199.0,-0.003,191.0,5.9,27.0,105.4,49.0,99.5,42.0,,208.0,2015.0,7.0,Gonzaga,WCC,32-2,24.6,118.8,7.0,94.2,27.0,65.0,158.0,0.013,151.0,2.3,40.0,104.1,85.0,101.8,128.0,,46.0,2015.0,Iowa,18.0,114.50735250601583,92.33003294622696,0.9224134860695152,64.75324210553262,0.685941888345692,0.5201522437892676,0.6597865133098931,2.17260809313722,130.55105047114293,106.43701187024055,0.9128090479888026,2015.0,Gonzaga,8.0,120.1251927968516,92.51329817995986,0.9527362211695884,65.29657306314311,0.625390567386208,0.600219099753241,0.7487421006331954,7.878682278867186,132.9680634103032,100.375247164377,0.962083811457714,2015.0
2015,912,338,510,Kentucky,1,4,16,78.0,473,West Virginia,5,16,16,39.0,1,1.0,Kentucky,SEC,34-0,34.3,120.0,5.0,85.7,2.0,63.4,253.0,0.055,54.0,6.5,21.0,105.5,46.0,99.0,28.0,,99.0,2015.0,26.0,West Virginia,B12,23-9,15.8,111.3,33.0,95.5,46.0,68.7,26.0,0.05,63.0,7.8,12.0,106.2,23.0,98.4,16.0,,257.0,2015.0,Kentucky,1.0,120.13152312915878,84.28975708046319,0.9832877265131612,63.60557761892022,0.6994050458060631,0.6171845636739418,0.6918392748886553,13.182200267706536,138.14886879115517,94.64376192001762,0.9872505633643688,2015.0,West Virginia,25.0,111.63690122641512,93.02263791872132,0.8906795125277303,69.19460565455854,0.7071198643714363,0.4895430954148836,0.6520186100020791,4.221495687667089,120.1032105386716,101.50066404083564,0.8738338298079592,2015.0
2015,910,336,495,Notre Dame,3,8,16,81.0,472,Wichita St.,7,16,16,70.0,1,9.0,Notre Dame,ACC,29-5,22.3,122.1,2.0,99.8,111.0,64.2,204.0,0.064,44.0,3.6,36.0,104.3,77.0,100.7,92.0,,347.0,2015.0,14.0,Wichita St.,MVC,28-4,20.3,113.2,20.0,92.9,15.0,62.1,301.0,0.018,135.0,1.7,44.0,102.0,179.0,100.3,76.0,,61.0,2015.0,Notre Dame,13.0,124.2778233053468,99.08546294382582,0.9311937990273842,64.2448907675972,0.6460805121391591,0.3599592122566187,0.6610571731753684,8.673657779340013,140.4410704425696,109.8043898427169,0.944275909583118,2015.0,Wichita St.,15.0,113.78599382065306,91.20717515552096,0.9271449104978507,62.35399674040524,0.5633948965301887,0.6284840981704557,0.7812941376813963,4.311216666080396,122.61822519340272,97.05577739615678,0.9363495848734664,2015.0
2015,908,334,471,Wisconsin,1,2,16,79.0,501,North Carolina,4,16,16,72.0,1,2.0,Wisconsin,B10,31-3,30.2,124.6,1.0,94.4,31.0,58.8,347.0,0.009,166.0,7.4,14.0,105.9,32.0,98.5,17.0,,37.0,2015.0,16.0,North Carolina,ACC,24-11,20.0,115.2,12.0,95.2,42.0,70.0,9.0,-0.034,269.0,10.5,2.0,108.1,2.0,97.6,6.0,,15.0,2015.0,Wisconsin,2.0,127.35096678158176,92.02815942768687,0.9767016819381388,59.38990413156118,0.7395609759452528,0.6396454731959966,0.6362921435072384,11.472871208734263,141.76012891288235,103.01592166492355,0.9751905357001812,2015.0,North Carolina,9.0,118.68589024194588,92.00341554751115,0.94923885803687,70.26486272462795,0.7792776549014224,0.682950954101215,0.5970001229292178,6.64950372830532,133.3640188738092,104.370323553657,0.9436979632571274,2015.0
